id,sex,employment,married,income,digital3
78164,M,employed,1,8833,0
78165,F,unemployed,0,6699,.16648443
78166,M,employed,1,19331,0
78167,M,employed,0,22146,.68092173
78168,M,employed,0,55614,0
78169,M,employed,1,6805,0
78170,M,employed,1,6431,.63644129
78171,M,employed,1,11531,.058926973
78172,M,employed,0,12045,.51632768
78173,M,employed,1,10293,.42822433
78174,F,unemployed,1,0,.50137776
78175,F,unemployed,1,15135,.66182727
78176,M,unemployed,1,10015,.055542819
78177,F,employed,1,4920,.53160518
78178,F,employed,0,9056,.68024993
78179,M,employed,0,17482,.43769005
78180,F,employed,0,6141,.64921385
78181,F,employed,1,47132,.51359874
78182,M,employed,1,10950,0
78183,F,student,0,2555,0
78184,M,employed,0,21724,0
78185,M,employed,1,9586,.83243215
78186,M,employed,0,16662,.55964184
78187,M,employed,1,10700,.0070690187
78188,F,employed,1,12432,.72120398
78189,M,retired,1,9794,.20021741
78190,F,employed,1,5870,.86411768
78191,F,retired,1,5146,.27708679
78192,M,unemployed,1,6578,.63458437
78193,F,employed,1,9478,.95208544
78194,F,unemployed,0,19705,.61468554
78195,M,employed,1,8126,0
78196,F,student,0,0,.95867777
78197,F,employed,0,6460,.71903265
78198,M,retired,0,11982,0
78199,F,student,0,0,.54169059
78200,M,student,0,0,.85483116
78201,F,retired,1,8831,.13312772
78202,M,unemployed,1,10516,.35471636
78203,M,retired,1,4335,.21680529
78204,M,employed,0,9176,.039970931
78205,M,retired,1,59426,.058624424
78206,M,student,0,0,.9662503
78207,M,student,0,0,.91111302
78208,M,employed,1,12855,0
78209,F,retired,1,20445,.31368503
78210,F,employed,0,9650,.67945194
78211,M,employed,1,29049,.78656179
78212,F,employed,1,14196,.50261164
78213,F,student,0,0,.97845989
78214,F,unemployed,1,7811,.54077721
78215,M,student,0,0,.76762879
78216,M,employed,1,10937,.61020231
78217,M,employed,0,8622,0
78218,F,employed,1,5306,0
78219,F,unemployed,1,0,.94710505
78220,M,unemployed,1,8645,.2459954
78221,M,unemployed,1,0,.90585393
78222,M,student,0,3139,.82488734
78223,F,employed,1,21429,.67258102
78224,F,employed,1,10204,.5196842
78225,M,employed,1,16168,.077843659
78226,M,employed,1,25000,.19095443
78227,M,student,0,8470,.032997619
78228,M,student,0,0,.83578885
78229,F,employed,1,6614,.087419242
78230,M,student,0,0,.86611468
78231,M,employed,1,11073,0
78232,M,employed,0,71259,.3698689
78233,F,employed,1,8876,.88174301
78234,F,employed,1,20097,.21745303
78235,M,unemployed,0,0,.77437723
78236,F,employed,0,7480,.86857641
78237,M,employed,1,12320,.54160196
78238,M,employed,1,5041,.023589162
78239,F,employed,0,14867,.86424726
78240,F,student,0,12899,.878914
78241,F,employed,0,14642,0
78242,M,retired,0,6814,.088483237
78243,M,employed,1,5679,.71206182
78244,M,employed,1,12256,0
78245,F,unemployed,0,6560,.54784948
78246,F,employed,1,7291,.82360601
78247,M,unemployed,0,5965,.53861392
78248,F,employed,1,7381,0
78249,F,unemployed,1,7733,.056548938
78250,M,student,0,0,.7527312
78251,M,retired,1,6276,0
78252,M,employed,1,37091,.43957439
78253,M,employed,0,11364,.37159148
78254,M,employed,1,15071,.18425098
78255,F,employed,0,34437,.6393733
78256,F,employed,1,38021,.54844999
78257,F,student,0,0,.78072751
78258,F,employed,1,31246,.58919472
78259,F,employed,1,17461,0
78260,F,employed,0,6932,.66876119
78261,M,employed,1,6864,.23184109
78262,F,student,0,20169,0
78263,F,employed,0,21541,0
78264,F,employed,1,7533,.67851132
78265,M,employed,1,10667,0
78266,M,retired,0,13396,.10476258
78267,M,employed,0,6920,.32957339
78268,M,employed,0,20658,.80907732
78269,F,student,0,7748,.88037121
78270,M,student,0,5016,.85588896
78271,M,unemployed,0,0,.5178647
78272,M,student,0,0,.23495473
78273,M,employed,1,8927,0
78274,M,employed,1,418481,.51159686
78275,M,employed,0,16005,.091286547
78276,F,unemployed,1,18871,0
78277,F,employed,1,31003,.29535565
78278,M,retired,1,14104,.25865045
78279,M,student,0,0,.83860123
78280,M,employed,1,21741,0
78281,F,employed,0,10221,.56191206
78282,M,employed,1,9266,.88981611
78283,M,employed,0,128486,.69248968
78284,M,retired,0,10847,.2077245
78285,F,unemployed,1,10646,.17827898
78286,M,employed,1,6091,.19920589
78287,F,employed,1,33504,.33057374
78288,F,employed,1,4904,.47314039
78289,F,employed,1,8294,0
78290,F,retired,0,7523,.38608798
78291,M,employed,1,26025,.24236396
78292,M,student,0,0,.94115788
78293,M,employed,1,21369,.73853171
78294,M,employed,0,6470,.58453786
78295,F,student,0,16277,.25917929
78296,F,student,1,0,0
78297,F,employed,1,11194,.75484693
78298,F,employed,1,15375,.46584767
78299,F,employed,1,5858,.05227384
78300,M,employed,1,8894,.0645376
78301,F,student,0,0,.94551563
78302,M,employed,1,7472,.60370147
78303,F,employed,1,12447,.61530995
78304,M,employed,1,16555,0
78305,F,employed,1,4983,.92862576
78306,F,employed,1,14654,.62503487
78307,M,unemployed,1,0,.60027361
78308,F,employed,1,69398,.83478647
78309,M,retired,1,4662,.23846531
78310,F,employed,1,6568,.31683576
78311,F,unemployed,0,6020,.13425791
78312,M,unemployed,1,0,0
78313,M,employed,1,14042,.59047788
78314,F,employed,1,8715,0
78315,M,employed,1,33136,.92930454
78316,M,retired,0,10944,.23333788
78317,M,employed,1,6949,.62117976
78318,M,unemployed,1,13589,.098313972
78319,M,employed,0,74212,.21516182
78320,M,employed,1,13338,0
78321,M,employed,1,8152,0
78322,F,unemployed,1,19779,.37556073
78323,M,employed,1,8157,.91610277
78324,F,employed,1,6795,0
78325,M,unemployed,1,7644,.84938997
78326,M,employed,1,6534,.65787983
78327,M,employed,1,88056,.27929747
78328,F,employed,1,7851,.35710597
78329,M,employed,0,16229,0
78330,M,employed,1,6909,.55273837
78331,F,unemployed,1,0,.56514746
78332,M,employed,1,7360,.62816763
78333,F,retired,1,2579,.32267502
78334,M,retired,1,4322,0
78335,F,unemployed,1,12668,.32899505
78336,M,employed,1,22364,0
78337,M,employed,1,9245,.60839099
78338,F,employed,1,44865,.18464108
78339,M,employed,1,10500,.62674624
78340,M,student,0,4432,.85012674
78341,M,employed,0,13004,.082804918
78342,M,retired,0,3593,0
78343,F,employed,1,9474,.50684679
78344,F,employed,1,9242,.67156142
78345,M,student,0,0,.80517817
78346,M,retired,0,4872,.30195132
78347,M,student,0,0,.84607095
78348,M,employed,1,9472,.71381491
78349,M,employed,0,14382,0
78350,M,unemployed,1,11435,.37868848
78351,F,employed,1,8799,.14091271
78352,M,student,0,19540,.37802756
78353,M,employed,1,32184,.21440279
78354,F,retired,1,5716,0
78355,F,retired,0,6109,.14980641
78356,M,student,0,37026,.81445539
78357,M,employed,0,22741,.42281815
78358,M,employed,1,11155,.31965032
78359,M,retired,1,6438,.1388528
78360,M,employed,1,13888,.56111646
78361,M,retired,1,5472,0
78362,M,employed,1,23368,.82895404
78363,M,unemployed,1,0,.71184433
78364,M,employed,1,12733,.75297236
78365,F,student,0,13813,.87280124
78366,F,unemployed,0,11902,.40694693
78367,M,employed,1,9992,.57171643
78368,M,retired,1,3967,0
78369,M,employed,1,10466,.81257123
78370,F,unemployed,1,10304,0
78371,F,student,0,8023,.85140687
78372,M,student,0,0,.12019961
78373,M,employed,1,26644,.24540335
78374,F,student,0,8154,.94575727
78375,M,employed,1,6566,0
78376,M,employed,1,34389,.66773868
78377,F,employed,1,7518,.75097483
78378,M,employed,1,9935,.19145603
78379,M,student,0,0,.87705672
78380,M,student,0,71372,.71646988
78381,M,employed,0,24732,.29957905
78382,F,retired,1,10624,0
78383,M,employed,1,28066,.55115807
78384,F,employed,0,6926,.79467368
78385,F,employed,1,11087,.54341388
78386,M,employed,1,8126,.81415027
78387,F,retired,0,3400,0
78388,F,student,0,0,.19330232
78389,F,retired,1,458,.25647008
78390,M,employed,1,14839,.454478
78391,M,retired,1,5977,.32174179
78392,F,retired,0,10666,0
78393,M,employed,1,13908,0
78394,M,employed,1,79491,.70820552
78395,M,employed,1,22758,.65778124
78396,M,unemployed,1,0,.50478637
78397,M,employed,1,20190,.43063188
78398,M,student,0,0,.89263624
78399,F,retired,0,2185,0
78400,M,employed,1,7569,.7550047
78401,F,retired,0,2272,.34318686
78402,M,unemployed,1,0,.6833024
78403,F,employed,1,9703,.6935727
78404,M,retired,1,7088,0
78405,M,employed,0,143951,0
78406,M,unemployed,1,19364,0
78407,M,student,0,0,.78885102
78408,M,student,1,29745,.46096677
78409,F,retired,1,5571,0
78410,F,employed,1,25766,.03026757
78411,M,employed,0,6769,.51999891
78412,F,student,0,21708,.37328264
78413,F,employed,1,14182,.62722576
78414,M,employed,0,17550,.31421185
78415,M,unemployed,1,42705,.73296297
78416,F,employed,1,4369,.16364574
78417,F,student,0,0,.89156038
78418,M,employed,1,7051,.76292914
78419,M,unemployed,0,14942,.046499453
78420,M,employed,0,29979,.8859036
78421,M,employed,1,9575,.61534423
78422,M,employed,1,5649,0
78423,F,employed,0,26149,.91086173
78424,M,employed,0,14063,.087977663
78425,F,employed,0,13332,.68036336
78426,M,employed,1,15870,0
78427,M,retired,0,5548,.38464859
78428,M,employed,1,8023,.17770115
78429,F,unemployed,1,0,.6876967
78430,M,employed,1,6798,.054372136
78431,M,employed,1,33431,.59314001
78432,F,employed,0,8066,.82918376
78433,F,retired,0,2727,.34202951
78434,F,unemployed,1,0,0
78435,F,employed,1,29708,.76242143
78436,F,unemployed,1,50528,.5768761
78437,M,retired,1,11351,.17238083
78438,F,employed,0,15554,0
78439,F,student,0,0,0
78440,M,student,0,0,.016111746
78441,F,employed,1,19913,.51855451
78442,F,employed,0,21025,.81475979
78443,M,unemployed,1,0,.52284956
78444,M,unemployed,0,0,.57213658
78445,F,employed,1,30960,.51985461
78446,M,student,1,17419,.39154524
78447,M,employed,1,48132,.6088587
78448,F,student,0,30545,.93661976
78449,F,employed,1,26274,.93610674
78450,F,employed,1,16031,.51887327
78451,M,student,0,0,.95333469
78452,F,employed,1,9681,.9399755
78453,M,unemployed,1,8444,.16023216
78454,F,retired,1,2890,0
78455,F,employed,1,11057,.92624879
78456,M,retired,1,5929,.064498186
78457,M,employed,0,20060,.62704289
78458,F,employed,0,15389,0
78459,F,employed,1,18657,.5450114
78460,M,employed,0,6692,0
78461,F,employed,1,4751,0
78462,F,student,0,5975,.13683406
78463,F,employed,1,6182,.16439746
78464,F,employed,1,25567,.94860762
78465,M,student,0,8859,.87805003
78466,M,employed,1,9005,.83968943
78467,F,unemployed,0,0,.59468377
78468,F,employed,0,8510,.20116149
78469,F,unemployed,1,0,.71918815
78470,F,student,0,3664,.77881581
78471,F,employed,1,6721,0
78472,F,employed,0,29930,.74332356
78473,F,employed,1,4977,.12443893
78474,F,employed,1,6360,.07550665
78475,F,unemployed,0,0,.6545071
78476,M,employed,1,66694,0
78477,M,employed,1,6324,.68100947
78478,F,retired,0,3794,0
78479,M,employed,0,10318,.81963718
78480,M,student,0,0,0
78481,M,retired,0,11901,0
78482,M,student,0,0,.89626306
78483,M,employed,1,20615,.7608493
78484,F,student,0,0,.7888059
78485,F,student,0,54672,.19862823
78486,F,retired,1,3231,0
78487,M,student,0,0,.87886858
78488,F,unemployed,0,0,.48574358
78489,M,student,0,5569,.847247
78490,F,retired,0,3416,.30411646
78491,M,employed,0,24962,.32169905
78492,F,employed,1,5840,.091408558
78493,F,student,0,15972,.8406902
78494,M,student,1,0,.75939393
78495,F,student,0,0,0
78496,M,retired,0,32202,.24798754
78497,M,employed,1,8766,.62104267
78498,M,employed,1,7286,.50060582
78499,F,unemployed,1,0,.031108709
78500,F,employed,0,6780,.44197667
78501,F,student,0,12381,.9715125
78502,F,retired,1,6263,.22894652
78503,M,employed,1,13801,.30877456
78504,M,student,0,0,.095621943
78505,M,employed,1,180410,0
78506,M,employed,1,7408,0
78507,F,employed,0,33699,.86868328
78508,M,employed,0,8454,.53439873
78509,F,unemployed,0,26279,.69764942
78510,F,employed,1,21867,0
78511,F,student,0,0,.91089141
78512,M,employed,1,12170,.85902065
78513,F,employed,1,9260,.89828205
78514,M,student,0,0,.78634316
78515,F,employed,0,7231,.3621968
78516,F,employed,1,9402,0
78517,M,employed,0,7261,.89565659
78518,F,employed,0,6833,0
78519,M,student,0,0,.83406574
78520,F,employed,1,10285,.93024147
78521,M,employed,1,13090,.44141397
78522,F,employed,1,15741,.61495662
78523,F,employed,1,8710,.5270102
78524,M,student,0,0,.99167907
78525,F,unemployed,0,5600,.37738764
78526,F,unemployed,1,14539,.53624499
78527,M,employed,1,6607,.097223967
78528,M,retired,1,9917,.020735478
78529,M,student,0,6943,.69107622
78530,F,employed,1,4277,.71059465
78531,F,employed,1,18028,.55522984
78532,F,employed,0,7109,0
78533,M,employed,1,34581,.091246612
78534,M,retired,1,7033,.2562286
78535,M,unemployed,1,5221,.13914439
78536,F,unemployed,0,45736,.6248517
78537,F,employed,1,5956,.55407786
78538,M,employed,1,6375,.55360746
78539,M,employed,1,9107,.49103007
78540,F,employed,0,9961,.51709157
78541,F,employed,1,33738,.83454049
78542,F,unemployed,0,0,.63925922
78543,F,unemployed,1,0,.9058612
78544,M,employed,1,36391,.61952835
78545,M,unemployed,0,14368,0
78546,M,employed,0,15036,.79804671
78547,M,employed,1,9616,0
78548,F,employed,0,16758,0
78549,M,employed,0,114000,.60484731
78550,M,employed,1,13119,.27705032
78551,M,employed,1,7792,.07517428
78552,M,unemployed,1,9810,.43363506
78553,M,unemployed,1,0,.83106637
78554,M,employed,1,24633,0
78555,M,employed,1,44227,.67174
78556,M,employed,0,19559,.39265805
78557,F,unemployed,1,16302,.52888507
78558,F,student,0,16391,.96172959
78559,F,student,0,0,.15124701
78560,F,retired,0,11131,0
78561,M,employed,1,15890,.51612806
78562,M,employed,0,17885,0
78563,F,employed,1,11360,0
78564,F,employed,0,12139,.046155687
78565,M,employed,1,5781,.093769774
78566,F,employed,1,36662,.97016066
78567,M,retired,1,10323,.26710179
78568,M,employed,1,7308,.79956549
78569,M,retired,0,17108,.21996789
78570,M,employed,1,15039,.54740167
78571,F,unemployed,1,0,.61273789
78572,M,unemployed,0,7251,0
78573,M,employed,1,14839,.38699788
78574,F,unemployed,1,21155,.29773095
78575,M,student,0,0,.18382564
78576,F,student,0,0,.97983319
78577,M,employed,1,5602,0
78578,F,employed,0,33190,0
78579,F,employed,1,15555,.59023398
78580,M,retired,0,7052,.2384778
78581,M,retired,1,12739,.36931092
78582,M,employed,0,7569,0
78583,F,employed,1,7488,0
78584,F,employed,1,5607,0
78585,M,unemployed,1,0,0
78586,M,employed,1,16034,.50381947
78587,M,student,0,12973,.93506891
78588,M,employed,0,5754,0
78589,M,employed,1,8100,0
78590,F,unemployed,1,0,.59374231
78591,M,student,0,0,.76579428
78592,F,student,1,3414,.26296294
78593,M,employed,1,17096,0
78594,M,employed,1,16762,.3449302
78595,F,retired,1,2365,.27645153
78596,M,student,0,0,.1018863
78597,M,employed,0,38121,.64178991
78598,F,unemployed,0,7426,.8601988
78599,M,employed,1,10644,.60047328
78600,F,employed,1,50888,.55480576
78601,F,employed,1,5007,0
78602,F,employed,1,6940,0
78603,F,student,0,26372,.70788872
78604,M,retired,0,8683,.14733756
78605,M,unemployed,1,0,.98594105
78606,M,employed,0,36530,0
78607,M,employed,1,13285,.51932764
78608,M,student,1,0,.32218423
78609,M,employed,1,884608,0
78610,F,employed,1,10471,.55980182
78611,F,employed,1,61149,.50232822
78612,M,unemployed,0,9313,0
78613,F,unemployed,1,0,.96127051
78614,F,student,0,5394,.86673641
78615,F,retired,1,930,.21333167
78616,M,employed,0,5806,.74236417
78617,F,employed,0,8322,.13495199
78618,F,student,0,0,.85474247
78619,M,student,0,0,.92000163
78620,F,employed,1,5292,.59644806
78621,F,unemployed,0,0,.3132301
78622,M,retired,1,146462,0
78623,F,employed,1,41278,.2122204
78624,F,employed,1,12687,.51272535
78625,F,employed,1,4993,.41646525
78626,F,student,0,10210,.49144101
78627,M,employed,1,50065,.22236896
78628,M,student,0,4656,.96305811
78629,M,employed,1,8750,.91805524
78630,F,employed,0,24169,.58620995
78631,F,employed,1,79375,.99506652
78632,M,retired,1,9197,0
78633,M,employed,1,39280,.64973348
78634,M,unemployed,0,11123,.69157606
78635,M,employed,1,51261,.086238809
78636,F,employed,1,126682,.89005286
78637,M,retired,0,21474,.20497818
78638,F,employed,1,7911,.52588004
78639,F,employed,1,4770,.64401257
78640,M,student,0,0,.83711433
78641,M,employed,1,11096,0
78642,M,employed,0,71607,.64447844
78643,M,retired,0,6501,0
78644,F,unemployed,1,9415,0
78645,F,employed,0,20032,.74489921
78646,F,employed,1,18052,0
78647,M,employed,1,65835,.99668276
78648,M,employed,1,17316,.5337742
78649,M,employed,0,9514,.44255152
78650,F,retired,1,16463,.30683935
78651,F,employed,1,59857,.51680118
78652,M,employed,0,8724,0
78653,F,employed,1,25182,.6024372
78654,M,retired,0,5656,.32066172
78655,F,student,0,30762,.3458752
78656,F,student,0,21498,.97823513
78657,M,student,0,0,.86157787
78658,F,unemployed,0,16059,.23497665
78659,F,retired,1,3777,.26115614
78660,F,retired,1,8761,0
78661,M,employed,1,6473,.8263967
78662,F,student,0,11463,.79224294
78663,M,retired,0,90283,.21012759
78664,F,unemployed,1,0,.86583155
78665,M,employed,1,8589,.5876267
78666,M,employed,1,26043,.67640018
78667,F,unemployed,1,9105,.93988371
78668,M,employed,1,105224,.89523447
78669,M,employed,1,23064,.35626471
78670,M,employed,1,9614,0
78671,F,employed,1,8055,0
78672,M,student,0,2114,.75049222
78673,M,employed,1,11472,.56767207
78674,F,employed,0,10699,.55126792
78675,M,employed,1,13145,.74424952
78676,F,employed,0,14146,.63737988
78677,F,unemployed,1,33737,.55963778
78678,F,unemployed,0,0,.59363967
78679,F,retired,0,1470,.25034425
78680,F,student,0,1632,.33201566
78681,M,employed,1,16907,.96812558
78682,F,unemployed,0,0,0
78683,M,employed,1,6979,.657435
78684,M,student,0,4621,.11462054
78685,F,employed,1,11612,0
78686,M,retired,0,3897,.15372345
78687,F,student,0,0,.30969146
78688,M,unemployed,1,25970,0
78689,F,employed,1,10971,0
78690,M,employed,1,19463,.29344082
78691,M,unemployed,0,0,.86306244
78692,F,employed,0,14770,0
78693,M,employed,1,7239,0
78694,F,employed,1,23613,.67661542
78695,M,employed,1,7414,.21214196
78696,F,employed,1,4963,.87189078
78697,M,employed,1,15515,0
78698,M,employed,1,11053,.24129905
78699,M,employed,0,8936,.6342532
78700,M,employed,1,11296,.7621538
78701,F,retired,0,8537,.159605
78702,M,employed,1,55398,0
78703,M,employed,1,8511,.78822994
78704,F,employed,1,13862,.74585003
78705,M,retired,0,5806,.22981736
78706,F,employed,1,17186,.44717884
78707,M,employed,0,9298,.72731668
78708,M,unemployed,1,0,.0043385122
78709,M,employed,0,9704,0
78710,F,unemployed,1,0,.56333423
78711,F,unemployed,1,0,.90850496
78712,F,employed,1,14596,.50744134
78713,M,employed,0,10990,.54546499
78714,F,employed,0,7301,.63383847
78715,F,employed,0,11436,.78269494
78716,M,student,0,0,.8302927
78717,M,employed,1,38082,.64481884
78718,M,employed,0,10974,.6204738
78719,M,student,0,6332,.85371393
78720,M,employed,1,12974,.5389052
78721,M,employed,1,11449,0
78722,F,student,0,0,.62125623
78723,M,student,1,0,.98004889
78724,F,unemployed,1,25687,0
78725,F,employed,1,8631,.45531121
78726,M,employed,1,8283,.38323411
78727,M,unemployed,1,0,.37973091
78728,F,retired,1,9407,.27421379
78729,M,unemployed,1,0,.51958901
78730,F,employed,0,917176,.62598145
78731,F,employed,1,7257,.25360179
78732,M,employed,1,18649,.73879725
78733,M,employed,1,18411,.57730961
78734,F,employed,0,45570,.21293402
78735,M,unemployed,1,8242,.21047854
78736,M,unemployed,1,21032,.25235313
78737,F,employed,1,4412,.6232084
78738,F,student,0,21530,.87770951
78739,M,employed,0,42686,.11497226
78740,F,employed,0,10842,0
78741,M,employed,0,5781,.81215459
78742,M,unemployed,0,0,.97599226
78743,F,unemployed,0,0,.23612998
78744,M,employed,0,12056,0
78745,F,unemployed,1,16169,.17683586
78746,M,student,0,0,.48039049
78747,F,unemployed,1,0,.40374812
78748,M,employed,0,5639,.68660587
78749,F,unemployed,1,0,.47952893
78750,F,employed,1,31239,0
