id,sex,employment,married,income,digital3,default
76928,M,employed,0,6293,0.063819036,0
76929,M,employed,1,10503,0.61286807,0
76930,F,unemployed,1,7921,0.0089514256,0
76931,F,employed,1,8506,0.73131251,0
76932,M,unemployed,1,0,0.070751347,0
76933,F,retired,0,10797,0.33002192,0
76934,F,retired,0,4936,0.0,1
76935,M,unemployed,1,0,0.0,0
76936,M,employed,1,22332,0.50657415,0
76937,M,student,0,0,0.89433372,0
76938,F,employed,1,10706,0.0,0
76939,M,retired,1,2429,0.0,0
76940,M,employed,1,15185,0.11854234,0
76941,M,employed,0,8814,0.62548965,0
76942,F,student,0,0,0.72085762,1
76943,F,employed,1,6049,0.0,0
76944,M,student,0,0,0.0038825844,0
76945,F,employed,1,66935,0.0079041803,0
76946,M,employed,1,5287,0.64327711,0
76947,F,employed,0,8615,0.0,0
76948,F,retired,1,3142,0.0,0
76949,F,employed,1,4693,0.77113086,0
76950,F,employed,0,24294,0.0,0
76951,M,unemployed,1,8057,0.92611569,0
76952,F,employed,1,6259,0.56856751,0
76953,M,student,0,136175,0.9741019,0
76954,M,employed,1,13000,0.0,0
76955,F,student,0,0,0.70123625,0
76956,M,employed,1,7327,0.60458815,0
76957,M,employed,1,9298,0.70794505,0
76958,M,unemployed,1,8086,0.7074784,0
76959,M,employed,1,16532,0.52944368,0
76960,M,employed,1,6653,0.56014287,0
76961,M,employed,1,13019,0.022567354,0
76962,F,employed,1,5336,0.67563748,1
76963,F,student,0,0,0.86028141,0
76964,F,employed,1,26268,0.64132929,0
76965,M,student,0,0,0.74072587,0
76966,M,student,0,0,0.80637604,0
76967,F,employed,1,12032,0.55253518,0
76968,M,unemployed,0,29538,0.19733834,0
76969,F,student,0,4315,0.86310518,0
76970,M,student,1,26558,0.99524975,0
76971,M,student,0,0,0.9259519,0
76972,F,student,0,4529,0.79501963,0
76973,F,employed,1,14201,0.83060831,0
76974,F,student,0,9611,0.23820402,0
76975,M,student,0,4115,0.83861345,0
76976,M,employed,0,13477,0.50638944,0
76977,M,unemployed,1,0,0.0,0
76978,F,student,0,0,0.6931265,0
76979,F,employed,1,6734,0.7915802,0
76980,F,student,0,0,0.85506129,0
76981,M,employed,1,76837,0.81067514,0
76982,F,unemployed,1,0,0.15433966,0
76983,M,employed,0,10301,0.0,1
76984,F,unemployed,1,20145,0.53436977,0
76985,M,retired,1,16042,0.0,0
76986,F,student,0,0,0.85248256,0
76987,M,employed,0,18195,0.29531193,0
76988,M,employed,1,14420,0.71630359,0
76989,M,student,0,5426,0.87533182,0
76990,F,employed,1,9455,0.71955782,0
76991,F,employed,1,12054,0.0,0
76992,M,student,1,13861,0.86462694,0
76993,M,employed,1,6380,0.40326869,0
76994,M,employed,1,21088,0.0,0
76995,M,unemployed,1,0,0.50641531,0
76996,F,employed,0,9220,0.71261066,0
76997,M,employed,0,12595,0.41438884,1
76998,F,employed,1,87437,0.43982342,0
76999,M,student,0,8137,0.93210125,0
77000,M,student,0,3746,0.58949649,0
77001,F,employed,1,7421,0.93700224,0
77002,F,student,0,4253,0.0,0
77003,M,employed,0,9807,0.51997846,0
77004,M,student,0,0,0.76096296,0
77005,F,unemployed,0,0,0.01648036,0
77006,F,employed,0,10387,0.74408931,1
77007,F,employed,1,6740,0.0,0
77008,M,employed,1,6459,0.0,0
77009,F,employed,0,13281,0.54587257,0
77010,F,employed,1,12383,0.51143658,0
77011,M,retired,1,22868,0.12161337,0
77012,M,unemployed,0,0,0.0,1
77013,M,student,0,0,0.87973708,1
77014,F,employed,1,40474,0.5496937,0
77015,F,employed,1,9710,0.0,0
77016,F,retired,1,3654,0.0,0
77017,F,student,0,0,0.0,0
77018,M,employed,1,59065,0.83788902,0
77019,F,student,0,0,0.91557854,0
77020,M,employed,0,6881,0.31722066,0
77021,M,employed,1,8155,0.52982068,0
77022,F,unemployed,1,12157,0.91502005,0
77023,F,unemployed,0,19742,0.83281791,0
77024,M,employed,1,6687,0.62694442,0
77025,M,employed,1,15673,0.99295497,0
77026,F,unemployed,1,0,0.58408773,0
77027,F,student,0,0,0.90823954,0
77028,M,retired,0,33018,0.21123934,0
77029,F,employed,1,12120,0.68965948,0
77030,M,employed,0,7206,0.42272213,1
77031,M,employed,1,13555,0.50185698,0
77032,F,employed,0,146340,0.57887685,0
77033,M,employed,1,236960,0.19980676,0
77034,M,student,0,0,0.87682843,0
77035,M,student,0,0,0.33612764,0
77036,F,employed,1,19542,0.046306044,0
77037,F,retired,0,3321,0.0,1
77038,M,employed,1,6168,0.0,0
77039,M,employed,1,8027,0.024551095,0
77040,F,employed,1,41661,0.0,0
77041,F,retired,0,20164,0.0,0
77042,F,employed,0,32866,0.0,0
77043,F,employed,1,27291,0.73582405,0
77044,M,employed,1,19238,0.56004232,0
77045,F,employed,1,5735,0.0,0
77046,M,student,0,0,0.84835202,0
77047,M,retired,1,10007,0.0,0
77048,F,employed,1,8919,0.57851702,0
77049,M,employed,1,34227,0.41228178,0
77050,F,unemployed,0,6696,0.046798483,1
77051,M,student,0,0,0.86800063,0
77052,M,retired,0,3352,0.25359926,1
77053,F,retired,1,40187,0.35179088,0
77054,M,employed,1,14735,0.57249498,0
77055,M,employed,1,6501,0.59075868,0
77056,M,employed,1,29606,0.26402423,0
77057,F,unemployed,1,0,0.0,1
77058,M,employed,0,24749,0.1456251,0
77059,M,retired,1,63205,0.17818293,0
77060,M,student,0,0,0.38839936,1
77061,F,retired,0,14584,0.0,0
77062,F,unemployed,1,0,0.0,0
77063,M,employed,1,8104,0.0,0
77064,F,student,0,0,0.72359169,1
77065,F,employed,0,10123,0.42827237,0
77066,M,employed,1,14922,0.0,0
77067,F,unemployed,1,0,0.21107849,0
77068,F,unemployed,1,0,0.68245173,0
77069,F,employed,1,16517,0.51300824,0
77070,M,student,0,0,0.63029754,0
77071,M,student,1,0,0.92000782,0
77072,M,employed,1,35215,0.48339456,0
77073,F,retired,0,3590,0.0,0
77074,F,retired,0,5201,0.21992819,0
77075,M,employed,0,22312,0.0,0
77076,F,retired,0,13023,0.31572309,0
77077,F,employed,1,5043,0.71857446,0
77078,M,retired,1,72547,0.28597039,0
77079,M,employed,1,15055,0.76689357,0
77080,M,employed,0,29716,0.0,0
77081,F,unemployed,1,21799,0.0,0
77082,M,employed,1,14146,0.0,0
77083,M,employed,1,6309,0.58750933,0
77084,M,unemployed,1,0,0.0,1
77085,M,unemployed,0,0,0.0,1
77086,M,employed,0,73842,0.68588299,0
77087,M,employed,0,4950,0.75581652,0
77088,F,retired,1,11298,0.14337915,0
77089,M,employed,1,6294,0.0,0
77090,F,retired,1,3678,0.0,0
77091,F,employed,0,5555,0.27366114,0
77092,F,student,0,6839,0.67014778,0
77093,M,employed,1,11850,0.47884867,0
77094,M,unemployed,1,8164,0.69999957,0
77095,F,employed,0,15880,0.0,0
77096,M,unemployed,1,0,0.62222177,0
77097,F,unemployed,1,0,0.80597675,0
77098,M,employed,1,5953,0.52454931,0
77099,F,student,0,4546,0.84075701,0
77100,M,student,0,0,0.0,0
77101,F,student,0,367,0.0,1
77102,M,employed,0,10822,0.0,0
77103,M,employed,1,8171,0.44612259,0
77104,F,unemployed,1,8127,0.68468612,0
77105,F,employed,1,7503,0.048414052,1
77106,F,student,0,0,0.75903338,1
77107,F,retired,1,1832,0.0,0
77108,F,student,0,5814,0.77479535,0
77109,F,employed,0,8945,0.0,0
77110,F,retired,0,3685,0.20624264,1
77111,M,employed,0,8150,0.00044727998,0
77112,M,student,0,0,0.50355625,0
77113,M,employed,1,6036,0.64036292,0
77114,M,employed,0,6695,0.26047587,0
77115,F,employed,1,9763,0.0,0
77116,M,retired,1,8119,0.0,0
77117,F,employed,0,14189,0.82667106,0
77118,F,employed,1,101569,0.55225068,0
77119,M,student,1,8279,0.048974346,0
77120,M,employed,1,12376,0.65701962,0
77121,M,employed,1,66479,0.24353462,0
77122,M,retired,1,972940,0.0,0
77123,M,employed,0,46522,0.70498824,0
77124,M,unemployed,1,17902,0.0,0
77125,F,employed,1,9406,0.045872699,0
77126,M,employed,1,25510,0.24024677,0
77127,F,employed,1,18809,0.51848805,0
77128,M,employed,1,79029,0.65201432,0
77129,M,unemployed,1,24970,0.0,0
77130,F,retired,1,2343,0.25801215,0
77131,M,retired,1,29511,0.0,0
77132,M,employed,1,6274,0.83731252,0
77133,M,student,0,0,0.96674025,0
77134,F,employed,0,6608,0.67767942,0
77135,M,student,0,0,0.90666938,1
77136,M,employed,1,28964,0.67949003,0
77137,M,employed,1,42569,0.68975222,0
77138,M,employed,1,8486,0.0,0
77139,F,retired,0,11329,0.31608877,0
77140,F,employed,0,9023,0.72071141,0
77141,F,student,0,2823,0.84315878,0
77142,M,employed,1,7931,0.0,0
77143,M,student,0,42268,0.55137169,0
77144,M,employed,1,83305,0.88517523,0
77145,M,student,0,27242,0.0,0
77146,F,employed,1,18101,0.0,0
77147,M,employed,1,21745,0.68178332,0
77148,M,retired,1,13498,0.20217523,0
77149,M,employed,1,11731,0.20873882,0
77150,M,employed,1,19390,0.66256112,0
77151,M,employed,1,9102,0.26693657,0
77152,M,employed,1,37125,0.61472863,0
77153,M,unemployed,1,8442,0.6852966,0
77154,M,employed,1,517027,0.3081885,0
77155,F,employed,1,34638,0.7961973,0
77156,M,retired,1,10381,0.098222777,0
77157,M,employed,1,7524,0.73035282,1
77158,F,unemployed,1,0,0.31032944,0
77159,M,retired,1,11447,0.0,0
77160,M,employed,1,6160,0.97510868,0
77161,F,unemployed,0,0,0.62797266,0
77162,F,unemployed,1,7046,0.74261022,0
77163,F,student,0,0,0.0,0
77164,F,employed,1,18866,0.0,0
77165,M,student,0,0,0.66159856,0
77166,M,employed,1,7700,0.76073009,0
77167,M,student,1,4470,0.079625838,0
77168,F,student,0,0,0.99091303,1
77169,F,retired,0,7242,0.25983286,0
77170,F,employed,1,9119,0.94238979,0
77171,M,employed,1,13771,0.64734435,1
77172,M,employed,1,15137,0.77687913,0
77173,M,employed,1,6201,0.47614205,0
77174,F,unemployed,1,0,0.0,0
77175,M,retired,1,19965,0.0,0
77176,M,employed,1,12811,0.55750394,0
77177,F,employed,1,8877,0.57432568,0
77178,M,unemployed,1,33532,0.0,0
77179,F,employed,1,4782,0.42979303,0
77180,M,unemployed,0,12807,0.85777545,0
77181,M,employed,1,32373,0.040378407,0
77182,M,employed,1,6120,0.0,0
77183,M,retired,1,4853,0.0,0
77184,F,employed,0,11288,0.055950131,0
77185,F,employed,1,8257,0.58837461,1
77186,M,employed,1,23468,0.051212411,0
77187,F,employed,1,6175,0.55549604,0
77188,M,retired,0,6604,0.3379702,0
77189,M,employed,0,9571,0.7938481,0
77190,M,retired,1,11552,0.27635854,0
77191,M,employed,1,9461,0.0,0
77192,M,student,0,0,0.90813798,0
77193,M,employed,1,6858,0.71096396,0
77194,M,student,1,0,0.87412632,0
77195,M,employed,1,23205,0.29659557,1
77196,M,employed,0,11134,0.0,0
77197,F,employed,1,85026,0.0,0
77198,M,employed,1,5419,0.35203287,0
77199,M,student,0,0,0.14815259,0
77200,M,employed,1,31854,0.097876027,1
77201,M,student,0,3336,0.76532662,0
77202,M,employed,0,34217,0.24381454,0
77203,M,employed,1,13174,0.64235228,0
77204,M,retired,1,4516,0.0,0
77205,M,employed,1,39048,0.0,0
77206,M,employed,1,9247,0.0,1
77207,M,employed,1,13892,0.74962461,0
77208,M,retired,1,11443,0.0,0
77209,F,student,0,0,0.79904389,1
77210,F,employed,0,31042,0.62050372,0
77211,F,retired,0,3787,0.20901613,0
77212,M,employed,1,6412,0.22479104,1
77213,M,employed,1,18760,0.71381772,0
77214,F,student,0,0,0.88289231,0
77215,F,employed,1,4153,0.6501317,0
77216,F,student,0,0,0.11461471,0
77217,M,employed,0,10872,0.72016525,0
77218,F,unemployed,1,0,0.0,0
77219,M,employed,0,13708,0.82935476,0
77220,M,employed,0,12640,0.86232686,0
77221,M,unemployed,1,0,0.67244482,0
77222,F,retired,0,11871,0.21115609,0
77223,F,student,0,58070,0.0,0
77224,M,employed,0,11987,0.0,0
77225,F,employed,1,24788,0.044613484,0
77226,M,retired,1,17956,0.078799382,1
77227,M,unemployed,1,0,0.16778985,0
77228,F,employed,1,5858,0.51578319,0
77229,M,employed,1,9615,0.42120031,0
77230,F,employed,1,10386,0.22510356,0
77231,F,employed,0,5771,0.0,0
77232,M,employed,1,26391,0.0,0
77233,F,employed,1,7333,0.37080652,0
77234,F,unemployed,1,9360,0.0,0
77235,M,student,0,22962,0.9555971,0
77236,F,employed,1,16844,0.2850782,0
77237,M,employed,1,12324,0.063938364,0
77238,M,employed,0,12006,0.18876307,0
77239,M,employed,1,13657,0.0,0
77240,M,employed,1,14416,0.69779456,0
77241,F,retired,0,4715,0.0,0
77242,M,employed,1,19292,0.55365068,0
77243,F,unemployed,0,0,0.0,0
77244,F,student,0,0,0.026005875,0
77245,M,employed,1,8192,0.75290966,0
77246,M,unemployed,1,6251,0.78913623,0
77247,M,employed,0,19463,0.95228493,0
77248,F,employed,1,11327,0.73176295,0
77249,M,student,0,0,0.60520685,0
77250,F,student,0,0,0.57737458,0
77251,F,employed,0,7213,0.91616827,0
77252,F,student,0,0,0.0,0
77253,M,employed,0,233943,0.52038014,0
77254,M,employed,1,44947,0.63018906,0
77255,M,student,0,0,0.85501969,0
77256,M,retired,1,9405,0.0,0
77257,M,student,1,0,0.87067461,0
77258,F,employed,1,10751,0.56914461,0
77259,M,employed,1,12854,0.62633568,0
77260,M,employed,1,14326,0.76903832,0
77261,F,student,0,0,0.75650001,0
77262,M,employed,1,20965,0.38107938,0
77263,M,employed,0,15363,0.0,0
77264,M,employed,1,67822,0.24172023,0
77265,M,employed,1,25493,0.85192072,0
77266,F,employed,1,43105,0.40194902,0
77267,M,employed,1,6369,0.60778987,0
77268,M,unemployed,1,8274,0.52365869,0
77269,M,employed,1,8467,0.71021032,1
77270,F,employed,1,55187,0.02405034,0
77271,F,retired,0,10244,0.0,0
77272,M,employed,1,26528,0.0,0
77273,F,retired,1,40529,0.0,0
77274,F,employed,1,8062,0.72029376,0
77275,M,employed,1,9220,0.83161068,0
77276,M,employed,0,34074,0.0,1
77277,F,employed,1,13994,0.56136572,0
77278,F,retired,1,3327,0.25552934,0
77279,M,student,0,10225,0.84659952,0
77280,F,employed,1,5605,0.60008603,0
77281,F,employed,1,56732,0.89344913,0
77282,M,student,0,0,0.18754956,0
77283,M,employed,1,14205,0.0,0
77284,F,unemployed,1,0,0.57369661,1
77285,F,unemployed,0,0,0.091955505,0
77286,F,employed,0,19221,0.0,0
77287,F,student,0,0,0.83163571,0
77288,F,employed,0,103792,0.0,0
77289,F,employed,0,11851,0.52488512,1
77290,F,student,0,0,0.0,0
77291,M,student,0,0,0.94466579,0
77292,M,employed,1,17991,0.0,0
77293,M,employed,1,29583,0.27861106,0
77294,M,unemployed,1,0,0.19007707,0
77295,M,employed,0,48072,0.54809344,0
77296,M,employed,1,14510,0.25505248,0
77297,F,employed,0,11834,0.0,1
77298,M,employed,1,9087,0.0,0
77299,F,student,0,0,0.93184263,0
77300,M,employed,1,17125,0.95509422,0
77301,F,employed,1,6228,0.14507397,1
77302,M,employed,1,12764,0.54609334,0
77303,M,retired,0,14663,0.0,0
77304,F,employed,1,7532,0.0,0
77305,M,retired,0,5083,0.22751097,1
77306,M,unemployed,1,15745,0.0,0
77307,F,employed,0,6547,0.025248529,0
77308,F,student,0,0,0.88292313,0
77309,F,employed,1,13470,0.0,0
77310,M,employed,0,12712,0.22092941,0
77311,F,student,0,0,0.31655535,0
77312,F,retired,1,5332,0.30867761,0
77313,M,retired,1,5422,0.038893644,1
77314,F,employed,1,6093,0.0,0
77315,F,employed,1,8568,0.5802871,0
77316,F,employed,1,24672,0.0,0
77317,M,employed,1,8679,0.78426141,0
77318,M,unemployed,1,17111,0.0,0
77319,M,employed,0,9679,0.53194243,0
77320,M,employed,0,9359,0.55495673,0
77321,M,unemployed,1,27995,0.33765498,0
77322,F,student,0,10579,0.87001657,0
77323,F,retired,1,8975,0.00060584286,0
77324,F,employed,1,10392,0.0,0
77325,F,employed,1,14879,0.055029508,0
77326,F,student,0,4961,0.75186044,1
77327,M,employed,1,24344,0.0,0
77328,M,employed,0,13055,0.50139672,0
77329,M,employed,0,20834,0.73478234,0
77330,M,employed,1,13498,0.0,0
77331,M,unemployed,1,0,0.69154072,0
77332,F,employed,0,84391,0.60082376,0
77333,M,employed,1,8205,0.5182181,0
77334,F,unemployed,0,11329,0.51968902,0
77335,F,employed,1,9702,0.78094792,0
77336,F,employed,0,5754,0.79371417,0
77337,M,retired,1,38627,0.0,0
77338,M,employed,1,6970,0.63163817,1
77339,M,retired,1,3565,0.0,0
77340,M,employed,1,13843,0.41820383,1
77341,F,retired,1,4844,0.0,0
77342,F,employed,1,11305,0.56189972,0
77343,M,employed,1,10467,0.51235634,1
77344,F,employed,0,11908,0.7708779,0
77345,F,unemployed,1,11999,0.0,0
77346,F,student,0,0,0.053125009,0
77347,F,student,0,3413,0.75183594,0
77348,M,employed,1,17945,0.032612544,0
77349,M,retired,0,22321,0.055074714,0
77350,F,employed,0,11744,0.17716497,0
77351,M,student,1,8321,0.8908124,0
77352,F,employed,1,16850,0.0,0
77353,M,retired,0,7333,0.26642424,0
77354,M,unemployed,1,14095,0.0,0
77355,M,employed,1,13984,0.58616126,0
77356,F,retired,0,6200,0.0,0
77357,F,employed,1,21799,0.0,0
77358,M,retired,1,6822,0.24512479,0
77359,M,unemployed,0,9263,0.48238271,0
77360,F,employed,1,8478,0.0,0
77361,M,employed,1,101708,0.12556043,0
77362,M,employed,1,7890,0.74424922,0
77363,F,retired,0,14805,0.065659843,0
77364,M,employed,1,14854,0.0,0
77365,M,employed,1,7604,0.0,0
77366,F,student,0,6997,0.94343024,0
77367,M,employed,1,9022,0.0,0
77368,M,employed,1,119350,0.060322545,0
77369,F,unemployed,1,0,0.85827839,0
77370,M,employed,1,20117,0.12425634,0
77371,M,employed,1,44053,0.0,0
77372,F,employed,1,9289,0.52650529,0
77373,F,retired,1,14649,0.31622288,0
77374,M,retired,0,12440,0.0,0
77375,M,employed,0,8574,0.17199592,1
77376,F,employed,1,19966,0.67052215,0
77377,F,employed,1,4703,0.66017085,1
77378,F,employed,0,17778,0.0,0
77379,F,retired,1,3935,0.0,0
77380,F,unemployed,1,0,0.0,1
77381,M,employed,1,10161,0.0,0
77382,M,employed,0,20313,0.029169798,0
77383,F,employed,0,20327,0.7586174,0
77384,F,student,0,53909,0.97601569,0
77385,M,retired,1,44419,0.0,0
77386,F,employed,1,22144,0.58761114,0
77387,F,unemployed,0,0,0.0,1
77388,M,student,0,0,0.84569013,0
77389,M,retired,0,9688,0.0,0
77390,M,unemployed,1,0,0.63668299,0
77391,M,unemployed,1,0,0.0,0
77392,F,employed,1,21660,0.68465924,0
77393,F,unemployed,1,12250,0.0,0
77394,M,employed,1,29530,0.62271267,0
77395,M,employed,1,6666,0.15490684,0
77396,M,retired,1,7424,0.25890917,0
77397,M,employed,1,9981,0.48287743,0
77398,F,student,0,0,0.84101045,0
77399,M,employed,0,10925,0.35571977,1
77400,M,employed,1,20894,0.72433758,0
77401,F,unemployed,1,10600,0.12420383,0
77402,F,employed,0,5576,0.032240439,0
77403,M,employed,0,7506,0.59026694,0
77404,M,student,0,4171,0.80205476,0
77405,F,employed,1,7057,0.0,0
77406,F,student,0,0,0.42811933,0
77407,F,employed,0,45791,0.65427971,0
77408,F,retired,0,4963,0.0,0
77409,M,employed,1,11342,0.12525286,0
77410,M,employed,1,14398,0.60723388,0
77411,M,retired,1,8020,0.24253654,0
77412,M,student,0,6975,0.7116468,0
77413,M,employed,1,18897,0.5076347,0
77414,F,employed,0,23100,0.66755092,0
77415,M,employed,1,11309,0.80302173,0
77416,F,employed,1,36876,0.0,0
77417,F,unemployed,0,0,0.32476079,0
77418,M,employed,1,11700,0.60772318,0
77419,M,employed,0,91020,0.72080123,0
77420,M,employed,1,24000,0.70315266,0
77421,M,retired,1,18652,0.0,0
77422,M,employed,1,9848,0.79821974,1
77423,M,employed,1,17748,0.56478047,0
77424,M,employed,1,22044,0.53246135,0
77425,F,student,0,0,0.94571388,1
77426,M,employed,1,12758,0.54224539,1
77427,F,employed,0,8155,0.90500224,0
77428,F,student,0,0,0.7655136,0
77429,M,employed,0,18166,0.26311308,0
77430,M,employed,1,11474,0.0,0
77431,F,employed,1,7551,0.3648603,1
77432,F,student,0,0,0.87893623,0
77433,M,unemployed,1,5651,0.51248622,0
77434,M,employed,0,31365,0.0,0
77435,F,retired,1,85082,0.2745173,0
77436,F,unemployed,1,0,0.0,0
77437,M,employed,0,19573,0.6628477,0
77438,F,retired,1,32763,0.0,0
77439,F,employed,1,68691,0.62544072,0
77440,F,employed,0,24114,0.72303742,0
77441,F,retired,0,14619,0.095837139,0
77442,M,unemployed,0,0,0.27089065,0
77443,M,employed,1,24019,0.0,0
77444,M,student,0,0,0.95557743,1
77445,F,student,0,0,0.88987154,0
77446,M,employed,1,8992,0.74095732,0
77447,M,employed,1,17999,0.5879252,0
77448,F,employed,1,22872,0.0,0
77449,F,employed,1,11577,0.0,1
77450,F,employed,1,32558,0.60788578,0
77451,M,student,0,0,0.32063362,1
77452,M,employed,1,8721,0.14543582,1
77453,M,employed,1,10852,0.078505553,0
77454,F,retired,0,11080,0.23695855,0
77455,M,employed,1,14699,0.66611356,0
77456,M,student,0,2780,0.74564075,1
77457,F,employed,1,107978,0.93435407,0
77458,F,employed,1,5066,0.65699613,0
77459,M,employed,1,9207,0.86301559,0
77460,M,student,0,3183,0.088525042,0
77461,M,student,0,0,0.48939997,0
77462,M,unemployed,1,0,0.17646897,1
77463,M,employed,1,25048,0.0,0
77464,M,retired,1,6204,0.10418464,0
77465,F,employed,1,8571,0.0,0
77466,M,employed,0,35826,0.47255597,0
77467,M,employed,1,33970,0.77967179,0
77468,F,unemployed,1,0,0.68719178,0
77469,F,employed,1,10526,0.68318307,0
77470,F,retired,1,5286,0.067843035,1
77471,F,employed,1,6805,0.638722,0
77472,M,employed,0,5766,0.62011296,1
77473,M,employed,1,10882,0.0,0
77474,M,student,0,0,0.77344781,1
77475,F,unemployed,1,25157,0.12334669,0
77476,M,employed,0,9895,0.0,0
77477,F,student,0,0,0.87355369,0
77478,F,employed,0,7575,0.2719298,0
77479,M,student,0,0,0.0,0
77480,F,employed,1,9303,0.63731945,0
77481,M,employed,0,165475,0.39787897,0
77482,F,unemployed,1,34879,0.6215536,0
77483,M,student,0,0,0.81048197,0
77484,M,employed,1,19626,0.0,0
77485,M,student,0,0,0.96421599,0
77486,M,employed,1,11541,0.3016488,0
77487,F,employed,0,6899,0.0,0
77488,M,employed,1,8810,0.0,0
77489,F,employed,1,6861,0.45453367,0
77490,F,employed,1,5774,0.0,0
77491,F,employed,0,9724,0.97508848,0
77492,F,employed,0,9501,0.0,0
77493,F,retired,1,5282,0.11985669,0
77494,F,employed,1,8001,0.31893748,0
77495,F,employed,1,19422,0.025661875,0
77496,M,retired,1,4465,0.0,1
77497,M,student,0,0,0.7619642,0
77498,M,employed,1,7729,0.5434432,0
77499,F,unemployed,1,0,0.0,0
77500,M,retired,1,105901,0.0,0
77501,F,retired,0,9459,0.28961894,0
77502,M,student,0,0,0.55749029,0
77503,M,employed,1,8346,0.61510897,0
77504,M,employed,0,10397,0.77777141,0
77505,F,employed,1,12057,0.50804693,0
77506,F,student,0,6314,0.99214667,0
77507,F,student,0,0,0.89790612,0
77508,M,employed,0,42377,0.54683942,0
77509,M,student,0,17116,0.22722957,0
77510,M,employed,0,23017,0.92539155,0
77511,F,employed,0,17789,0.50038248,0
77512,M,student,0,2877,0.43874785,0
77513,M,employed,1,6124,0.96906894,0
77514,M,student,0,0,0.0,0
77515,M,employed,1,29698,0.0,0
77516,F,employed,1,38686,0.56050366,0
77517,F,employed,1,6959,0.0,0
77518,M,employed,0,15741,0.97822779,0
77519,M,student,0,4067,0.9123134,1
77520,M,unemployed,0,0,0.71651596,0
77521,F,employed,1,13716,0.99786097,0
