id,sex,employment,married,income,digital2
188044,M,student,0,0,.88789368
188045,F,retired,0,4308,0
188046,F,student,0,0,0
188047,M,student,0,0,.59483379
188048,M,employed,1,10227,.06106938
188049,F,employed,1,6513,.31489798
188050,M,employed,0,16356,.70176375
188051,M,student,0,106846,.75161505
188052,M,employed,1,43470,.93034327
188053,M,employed,0,43773,0
188054,F,student,0,0,.41483903
188055,F,unemployed,1,0,.24563956
188056,F,employed,1,27682,.71306658
188057,F,unemployed,1,0,.56239122
188058,M,unemployed,1,9284,0
188059,M,student,0,7024,.43091661
188060,F,employed,1,10633,.45750213
188061,F,student,1,3226,0
188062,M,employed,0,19424,.080212429
188063,M,employed,1,14945,.5237264
188064,F,student,1,4121,.96992952
188065,M,unemployed,0,0,.60092241
188066,M,employed,1,52178,.54776734
188067,M,employed,1,11852,0
188068,F,employed,1,8746,0
188069,F,employed,1,7285,.73075485
188070,M,employed,1,6889,.5313046
188071,F,retired,1,3749,.11914351
188072,M,retired,0,6561,0
188073,F,employed,1,7349,.60028577
188074,F,student,0,0,.93992293
188075,F,unemployed,0,0,.30585727
188076,M,employed,1,8757,.56085211
188077,M,retired,1,33425,.20319048
188078,M,employed,1,11768,.22092141
188079,M,student,0,0,.73137331
188080,M,employed,1,6373,0
188081,M,employed,0,6724,.025769155
188082,F,employed,1,34295,.47134688
188083,F,employed,1,19358,.6831333
188084,M,employed,1,18313,.64145422
188085,M,retired,0,4319,.31332117
188086,F,employed,1,599798,.69904691
188087,M,employed,1,6930,.584943
188088,M,employed,1,12927,.54591125
188089,M,employed,0,64468,.83527023
188090,F,unemployed,1,0,0
188091,F,unemployed,0,0,.92184681
188092,F,employed,1,4429,0
188093,M,employed,1,57518,.42865363
188094,M,student,0,30273,.50872231
188095,F,unemployed,1,0,0
188096,F,student,0,0,.72095317
188097,M,student,0,0,.67266554
188098,M,employed,1,7942,.61321491
188099,M,employed,1,8008,.4429009
188100,M,employed,1,11130,.87364215
188101,M,unemployed,1,0,.87979579
188102,M,employed,1,55458,.2797505
188103,M,employed,0,21279,.41999805
188104,F,student,0,0,.77568161
188105,M,employed,0,19990,0
188106,F,unemployed,1,8509,.62953258
188107,F,student,0,0,.79268759
188108,M,student,0,0,.98109293
188109,F,student,0,0,.91000473
188110,M,retired,0,594191,.20119026
188111,M,employed,0,20836,.23873115
188112,M,student,0,28081,.33174384
188113,M,employed,0,13665,.34796283
188114,M,employed,1,27304,.97883344
188115,M,employed,0,7147,.63891584
188116,M,employed,0,10824,0
188117,F,student,0,10256,.98263943
188118,M,employed,1,14557,.51580352
188119,M,employed,1,10623,.59536368
188120,M,employed,0,8476,.049078744
188121,F,employed,1,5789,.78143209
188122,F,employed,1,27422,.42520484
188123,M,employed,1,16796,0
188124,M,employed,1,10785,.89291167
188125,F,employed,0,7001,.91128254
188126,F,employed,1,35033,.74559009
188127,F,employed,0,56158,0
188128,M,employed,1,12112,.12392151
188129,F,employed,1,9130,.54623294
188130,M,employed,0,22838,.98811883
188131,M,employed,1,24503,0
188132,M,retired,0,27529,.30691126
188133,F,employed,0,11905,.71765989
188134,M,retired,1,16762,.15654653
188135,M,employed,0,8710,.35070157
188136,M,student,0,0,.73810428
188137,M,employed,1,19299,.5359208
188138,F,student,1,0,.96920669
188139,M,unemployed,1,30893,.57895094
188140,M,retired,1,4102,.18753338
188141,F,employed,1,4266,.77246624
188142,F,retired,0,10328,0
188143,M,employed,0,9520,.56431615
188144,M,employed,0,17987,.50923222
188145,F,unemployed,1,32930,.53914309
188146,M,student,1,0,.94925451
188147,M,student,0,0,.91367722
188148,F,employed,1,25686,.53725696
188149,F,student,0,6597,.84205854
188150,M,employed,0,10168,.66477662
188151,F,employed,1,10292,.73493087
188152,F,employed,1,21293,.66853321
188153,M,employed,1,6012,.31524372
188154,F,employed,0,17321,.11219572
188155,M,retired,1,589,.21746621
188156,M,unemployed,0,0,.65384167
188157,F,employed,1,6651,.95008409
188158,F,employed,0,6259,.80936408
188159,M,student,0,0,.25648054
188160,F,unemployed,1,25446,.090770416
188161,M,employed,1,160964,.42588031
188162,M,employed,1,20650,0
188163,M,employed,1,14158,.4413822
188164,F,employed,0,13937,.3294138
188165,M,student,0,0,.034895245
188166,M,employed,1,15197,.6709305
188167,F,employed,1,5587,0
188168,M,employed,1,11260,.62613851
188169,F,employed,1,4843,.57384008
188170,F,student,0,10232,.83680278
188171,M,employed,1,6967,.18809839
188172,F,retired,0,4347,.31878904
188173,F,retired,0,11669,.009740646
188174,F,unemployed,0,13719,.90347314
188175,M,employed,0,119664,.96859944
188176,F,employed,1,5525,.6221599
188177,M,employed,0,10061,.33481801
188178,F,student,0,0,.99200177
188179,M,student,1,0,.73055053
188180,F,employed,1,24268,.1010822
188181,M,employed,0,13726,.59768718
188182,F,employed,0,9090,.63604629
188183,F,employed,1,50136,.56713217
188184,M,student,1,16763,.77350515
188185,F,student,0,0,.43042862
188186,M,unemployed,1,5851,.8871578
188187,M,employed,1,49318,.65733141
188188,M,employed,1,10396,.081385627
188189,F,employed,0,8629,.51537728
188190,F,retired,1,10141,.28510648
188191,F,employed,0,12093,.25918713
188192,M,student,0,0,.8635428
188193,M,retired,0,5776,.090333417
188194,F,employed,1,6940,0
188195,F,employed,1,6424,.76222718
188196,F,employed,1,16429,0
188197,M,retired,1,7910,0
188198,F,retired,0,5403,.23921624
188199,M,employed,1,16371,0
188200,F,employed,1,5266,.5410406
188201,M,employed,0,11620,.66329271
188202,M,unemployed,0,15005,.097508565
188203,F,student,0,68448,.74604791
188204,F,employed,1,36660,.79609203
188205,F,employed,0,14209,.1345911
188206,M,employed,1,11728,.68469554
188207,F,retired,1,5804,.21853039
188208,M,unemployed,0,0,.27852052
188209,F,student,0,4642,.93925071
188210,F,employed,1,8430,.29532677
188211,M,student,0,0,.2077717
188212,F,student,0,0,0
188213,F,employed,0,7899,.52307236
188214,F,student,0,0,.53252512
188215,F,employed,0,7372,.096203759
188216,M,retired,1,4553,.21555719
188217,M,employed,1,11358,0
188218,M,student,0,0,.58093101
188219,M,retired,1,10054,0
188220,M,employed,1,23313,.68648362
188221,F,employed,0,6857,.5185867
188222,M,retired,0,6734,.021140849
188223,M,unemployed,0,0,0
188224,F,employed,0,14591,.034227487
188225,F,student,0,0,.74174702
188226,F,unemployed,1,35360,.82837123
188227,M,employed,1,227393,0
188228,M,retired,0,9226,.10161339
188229,M,employed,1,21343,.821913
188230,F,employed,1,5045,0
188231,M,unemployed,1,11124,.76665896
188232,F,student,0,2459,.78534395
188233,F,employed,0,20377,.8175478
188234,M,student,0,10973,.25649089
188235,M,unemployed,1,14313,.80899423
188236,F,employed,0,11795,.65785038
188237,M,employed,1,23959,.94512957
188238,F,student,0,0,.80677974
188239,F,student,0,0,.85781652
188240,F,employed,1,5187,0
188241,F,unemployed,1,0,.9459399
188242,M,employed,1,7820,.64643532
188243,M,unemployed,0,5910,.14343776
188244,M,employed,1,5859,.7461015
188245,M,student,1,0,.99903357
188246,F,employed,1,8623,.59437221
188247,F,unemployed,1,0,.045876976
188248,M,student,1,3714,.88846773
188249,F,employed,1,31811,0
188250,M,unemployed,1,0,.27940089
188251,F,unemployed,1,0,.96724993
188252,M,employed,1,6690,.53310615
188253,F,employed,0,5078,.63131285
188254,F,employed,0,7271,.56098491
188255,M,retired,0,5642,0
188256,M,unemployed,0,0,.72250307
188257,M,employed,1,8625,.30787948
188258,M,employed,1,50997,.33998638
188259,F,employed,0,29526,.80064374
188260,M,employed,0,7597,.65389216
188261,F,student,0,0,.85831535
188262,M,employed,1,20571,.69057888
188263,M,employed,0,5633,.78432274
188264,M,unemployed,0,0,0
188265,M,employed,1,6312,.62166154
188266,M,employed,0,15836,.58587581
188267,M,employed,1,6530,.46539024
188268,M,student,0,13278,.18192665
188269,F,employed,0,50959,.427766
188270,M,employed,1,18209,0
188271,M,employed,0,9540,0
188272,M,employed,0,17863,.72003174
188273,M,student,0,0,.14454477
188274,M,employed,1,15385,0
188275,M,employed,1,7113,.56818682
188276,M,employed,1,8624,.5098542
188277,F,student,0,16169,.61485815
188278,F,retired,0,47556,0
188279,F,employed,0,16132,.29201511
188280,M,employed,1,9197,.66455781
188281,M,student,0,0,.098949686
188282,M,employed,1,6028,.20119789
188283,M,retired,0,25987,.2712208
188284,F,employed,1,103529,.62381655
188285,F,employed,1,62797,0
188286,F,employed,1,18748,.0071009113
188287,M,employed,0,18037,0
188288,F,employed,0,42516,.83554918
188289,M,employed,1,7923,.23005067
188290,M,employed,1,9030,0
188291,M,employed,0,12637,.76017076
188292,F,employed,1,7562,.53499651
188293,F,student,0,21302,.72452593
188294,F,unemployed,1,14941,.38048872
188295,F,unemployed,0,7770,.22756077
188296,F,employed,1,8640,.52808219
188297,M,employed,0,100785,.082841769
188298,M,employed,0,20413,0
188299,F,student,0,16041,.92366189
188300,F,unemployed,1,0,.87886983
188301,M,employed,1,8645,.24976805
188302,M,employed,1,9734,.5235728
188303,F,retired,1,1622,.082586482
188304,F,unemployed,0,9401,.070698254
188305,F,employed,1,18341,.62988985
188306,F,retired,0,2797,.12960598
188307,M,student,0,0,.76539165
188308,F,employed,1,8927,.22342344
188309,M,employed,0,6075,.15715823
188310,M,employed,1,13880,0
188311,M,student,0,0,.021890115
188312,F,retired,1,1191,0
188313,M,employed,1,14949,.64484376
188314,F,retired,1,25727,.042406835
188315,M,unemployed,0,0,.51567811
188316,M,student,0,0,.81030291
188317,M,employed,1,7904,.74438936
188318,M,employed,1,43435,0
188319,F,employed,1,15416,0
188320,F,employed,0,65690,.51233435
188321,F,student,0,0,.90129167
188322,F,employed,1,191587,.59085083
188323,M,retired,1,4618,.38718912
188324,F,student,0,0,0
188325,M,employed,0,72205,.43121561
188326,M,employed,1,10797,.64509672
188327,M,unemployed,1,16027,.20967275
188328,M,retired,0,6134,0
188329,M,unemployed,1,6616,0
188330,F,employed,1,19908,.036332335
188331,M,employed,1,17422,0
188332,F,employed,1,14652,.78841162
188333,F,retired,1,7777,.12528123
188334,F,unemployed,0,0,.082084432
188335,F,employed,1,15320,.62418824
188336,M,employed,1,13080,.8674522
188337,F,student,0,3638,.30164343
188338,M,employed,1,8739,.79870236
188339,F,student,0,2809,.91878808
188340,M,employed,1,9143,.59131753
188341,F,unemployed,1,23949,.67399687
188342,M,unemployed,0,0,.31533676
188343,M,employed,1,7140,0
188344,M,employed,1,10957,.24892493
188345,M,unemployed,1,7638,.18966891
188346,F,employed,0,23539,.47882542
188347,M,employed,1,8326,.88114303
188348,F,student,0,0,.83505064
188349,M,employed,1,9754,.41831604
188350,M,employed,0,14337,.17467709
188351,F,employed,1,12791,.60852814
188352,M,employed,0,23955,0
188353,F,employed,1,8298,.068921797
188354,F,employed,1,29697,0
188355,F,employed,1,12978,0
188356,M,retired,0,20471,0
188357,M,employed,1,8123,.9891932
188358,M,employed,1,32327,0
188359,M,employed,1,26850,.63020778
188360,F,student,0,10000,.949871
188361,M,retired,0,7343,.23129657
188362,F,employed,0,73572,.79457718
188363,F,employed,0,42946,.61036384
188364,M,employed,1,5269,.35087666
188365,M,employed,1,829067,0
188366,F,student,0,0,.74831086
188367,F,retired,1,10093,.29317862
188368,F,employed,0,11549,.57063097
188369,M,unemployed,1,0,.96982777
188370,F,student,0,0,.87783611
188371,M,employed,0,10537,.72808528
188372,M,employed,1,8575,0
188373,M,unemployed,1,8561,.7197575
188374,M,retired,1,4045,0
188375,F,unemployed,1,103542,.73752123
188376,M,unemployed,1,26879,.8331266
188377,M,employed,1,6176,.15740937
188378,F,employed,1,21833,.82289886
188379,M,employed,1,15939,.64532942
188380,M,retired,0,13855,.30443197
188381,M,unemployed,0,0,.6218574
188382,F,retired,1,14304,0
188383,M,employed,1,36630,.59749579
188384,F,employed,1,27297,.66897744
188385,M,student,0,4676,.16184933
188386,F,retired,0,5133,.21027014
188387,F,employed,1,5300,.61195934
188388,F,retired,1,1951,.19030841
188389,M,unemployed,1,0,0
188390,M,employed,1,7924,.22641528
188391,M,unemployed,1,0,.62234759
188392,M,employed,1,12742,0
188393,F,employed,0,11485,.78254312
188394,M,employed,0,18006,.24020106
188395,F,unemployed,1,0,0
188396,M,student,0,0,.91018605
188397,M,employed,0,39866,0
188398,M,employed,1,41234,0
188399,F,employed,1,7725,.021770662
188400,F,student,0,0,.94946682
188401,F,retired,0,4722,.27293831
188402,F,unemployed,1,7481,.77387983
188403,F,employed,0,334290,.929959
188404,M,retired,1,23308,.06198604
188405,M,employed,1,9304,.14446796
188406,F,retired,1,12928,.20283146
188407,M,student,0,12716,.94963682
188408,M,retired,1,4844,.22329065
188409,M,student,0,0,.79757088
188410,M,employed,0,8297,.32120475
188411,M,employed,1,30295,.91591448
188412,F,student,0,0,.21382247
188413,M,employed,1,10535,.66202646
188414,F,employed,1,67619,.41170949
188415,F,retired,1,6418,0
188416,F,retired,1,6376,.033436447
188417,M,retired,1,54583,0
188418,M,student,0,19854,.92210484
188419,M,unemployed,0,17171,.21758473
188420,F,employed,0,9681,.25077045
188421,M,employed,1,36059,0
188422,F,student,0,0,.92342693
188423,F,student,0,0,.51598549
188424,F,unemployed,0,0,.97974128
188425,F,employed,1,17641,.020189319
188426,M,student,0,0,.98639578
188427,F,unemployed,1,0,.24820818
188428,M,employed,1,17390,.22494721
188429,F,employed,0,13154,.85568744
188430,M,employed,1,6004,.6682837
188431,M,retired,1,11146,.29908526
188432,M,retired,0,22705,0
188433,F,unemployed,1,0,.47977832
188434,M,employed,1,130014,.46134347
188435,F,employed,0,37923,0
188436,M,employed,1,6688,.67676544
188437,F,employed,1,4979,.62759858
188438,M,retired,1,3397,.31894591
188439,F,retired,1,3227,.33590218
188440,M,employed,1,10207,.14717411
188441,M,student,0,0,.31829843
188442,M,employed,1,7214,.66142458
188443,F,employed,1,12542,.94199908
188444,M,employed,1,33755,.24557878
188445,M,student,0,9876,.89896065
188446,M,employed,1,13281,.42395529
188447,M,retired,1,3263,.10785465
188448,M,employed,0,11625,0
188449,M,student,0,0,.73486149
188450,M,employed,1,8012,.34824446
188451,F,student,0,0,.91099232
188452,M,retired,1,4463,.17627594
188453,M,employed,0,10157,0
188454,F,employed,1,10067,.63605046
188455,M,employed,1,14481,.6539129
188456,M,employed,1,13287,.049870461
188457,M,employed,1,137104,.38577962
188458,M,employed,1,8477,.11276462
188459,M,employed,1,85600,.30975085
188460,M,employed,1,8666,.064666212
188461,M,unemployed,0,0,.10745004
188462,F,student,0,26163,.91573846
188463,F,unemployed,1,0,0
188464,M,employed,1,47927,.80703592
188465,M,employed,0,38706,.89478087
188466,M,student,0,0,0
188467,M,student,1,5791,.88071722
188468,F,employed,1,19047,0
188469,M,student,0,0,.88105625
188470,F,employed,1,5661,.78180081
188471,M,employed,0,6748,.35330483
188472,M,employed,1,12335,.44842717
188473,M,employed,1,8454,.19719246
188474,M,employed,1,9558,.58164567
188475,M,student,0,0,.78745496
188476,F,employed,0,10355,.50112265
188477,F,retired,1,4397,.200435
188478,F,employed,0,18864,.80710441
188479,M,retired,1,8425,.34343877
188480,M,student,0,6354,.9305355
188481,F,employed,1,40999,.50488889
188482,M,employed,1,33641,0
188483,M,employed,1,7307,.22220282
188484,M,employed,1,33405,.58617532
188485,F,employed,0,9361,.27606836
188486,F,employed,1,12769,.51202959
188487,F,retired,1,3071,.2482051
188488,M,unemployed,1,15682,0
188489,M,student,0,4705,.86092097
188490,M,employed,0,12572,0
188491,M,student,0,0,.78128451
188492,F,employed,1,37958,.8897664
188493,M,employed,1,99656,.68217373
188494,F,employed,1,14906,.99193621
188495,M,employed,0,7850,.69647628
188496,M,employed,1,57973,.61282414
188497,F,employed,1,36362,.65347111
188498,F,employed,1,116460,.24039316
188499,M,employed,0,14436,.098670088
188500,M,employed,1,6902,.81625068
188501,M,student,0,0,.80484223
188502,M,employed,1,49837,.81108576
188503,M,employed,1,41117,.60723436
188504,M,employed,1,8663,.84949911
188505,F,student,0,0,.98510122
188506,M,employed,1,51640,.11062359
188507,F,employed,1,7147,.52704465
188508,F,employed,0,8937,.062004048
188509,F,retired,1,34248,0
188510,F,employed,1,13131,.090041935
188511,M,employed,1,30128,0
188512,M,student,0,0,.89740282
188513,M,employed,1,12877,.40878436
188514,F,employed,0,32115,.0026034289
188515,F,employed,1,13052,.59023458
188516,F,student,1,7642,.89247274
188517,F,unemployed,1,12787,0
188518,F,employed,1,5774,.72691494
188519,M,employed,1,13347,0
188520,F,employed,1,4838,.6810087
188521,F,student,0,0,.22342777
188522,M,employed,1,5970,.50061339
188523,M,employed,1,91877,0
188524,M,unemployed,0,0,.79593283
188525,F,retired,1,23562,0
188526,F,student,0,0,.55510432
188527,M,employed,1,23846,0
188528,M,employed,0,11325,0
188529,M,employed,0,11199,.71670532
188530,F,student,0,4658,.034433581
188531,M,retired,1,37819,0
188532,M,retired,1,317337,.21450846
188533,F,unemployed,1,19916,.26874208
188534,M,employed,1,7721,0
188535,M,unemployed,1,0,.59825218
188536,M,student,0,4719,.91463411
188537,F,employed,0,6235,.22963749
188538,M,employed,1,13202,.54107946
188539,M,employed,0,7349,.60438591
188540,F,employed,1,20658,.80477947
188541,F,employed,0,14464,0
188542,M,student,0,0,.81315106
188543,F,employed,1,10128,.32686573
188544,M,employed,1,7120,.58362675
188545,M,employed,1,25716,.92075145
188546,M,unemployed,1,11425,.40573296
188547,F,unemployed,1,0,.50096107
188548,M,retired,0,5817,.21751587
188549,M,employed,1,17611,.64380133
188550,M,unemployed,0,17199,.61005145
188551,F,employed,0,5681,.1212845
188552,F,student,0,36055,.90622967
188553,M,employed,1,7318,0
188554,F,unemployed,0,9741,.69010967
188555,M,retired,1,7620,.35216719
188556,M,employed,1,16135,.50770205
188557,M,employed,1,9037,.28775895
188558,F,employed,1,27600,0
188559,M,employed,1,28700,.1074972
188560,F,unemployed,1,0,0
188561,F,employed,1,12372,.44934064
188562,F,employed,1,9929,0
188563,M,retired,1,8243,.38162452
188564,F,student,0,0,.32178897
188565,F,student,0,0,.63989109
188566,M,unemployed,1,0,.63491672
188567,M,employed,0,20285,.34446838
188568,M,student,0,3823,.76248759
188569,F,unemployed,1,0,.013090064
188570,F,student,0,0,.88432848
188571,F,retired,0,8969,.14955309
188572,M,unemployed,1,0,.68512934
188573,M,employed,1,21146,.39569989
188574,F,employed,1,6216,.54380608
188575,F,employed,1,7884,.68781155
188576,M,employed,1,57900,0
188577,M,employed,1,93834,0
188578,F,student,0,8167,.85337681
188579,M,unemployed,1,5992,.70089918
188580,M,employed,1,50779,.70020044
188581,M,employed,0,278908,.20242086
188582,F,employed,1,6712,0
188583,M,employed,1,5880,.26190546
188584,F,employed,1,15357,.63270879
